Date,Close Price,Equifax
2017-02-15,234.919998,0
2017-02-16,129.929993,1
2017-02-16,234.720001,0
2017-02-17,130.139999,1
2017-02-17,235.089996,0
2017-02-21,129.360001,1
2017-02-21,236.490005,0
2017-02-22,129.059998,1
2017-02-22,236.279999,0
2017-02-23,129.220001,1
2017-02-23,236.440002,0
2017-02-24,129.380005,1
2017-02-24,236.740005,0
2017-02-27,130.809998,1
2017-02-27,237.110001,0
2017-02-28,131.110001,1
2017-02-28,236.470001,0
2017-03-01,133.179993,1
2017-03-01,239.779999,0
2017-03-02,132.910004,1
2017-03-02,238.270004,0
2017-03-03,132.800003,1
2017-03-03,238.419998,0
2017-03-06,132.059998,1
2017-03-06,237.710007,0
2017-03-07,131.369995,1
2017-03-07,237,0
2017-03-08,131.809998,1
2017-03-08,236.559998,0
2017-03-09,132.550003,1
2017-03-09,236.860001,0
2017-03-10,133.259995,1
2017-03-10,237.690002,0
2017-03-13,133.380005,1
2017-03-13,237.809998,0
2017-03-14,133.490005,1
2017-03-14,236.899994,0
2017-03-15,135.190002,1
2017-03-15,238.949997,0
2017-03-16,135.039993,1
2017-03-16,238.479996,0
2017-03-17,136.119995,1
2017-03-17,237.029999,0
2017-03-20,135.699997,1
2017-03-20,236.770004,0
2017-03-21,135.100006,1
2017-03-21,233.729996,0
2017-03-22,136.979996,1
2017-03-22,234.279999,0
2017-03-23,135.639999,1
2017-03-23,234.029999,0
2017-03-24,135.929993,1
2017-03-24,233.860001,0
2017-03-27,135.550003,1
2017-03-27,233.619995,0
2017-03-28,136.289993,1
2017-03-28,235.320007,0
2017-03-29,135.679993,1
2017-03-29,235.539993,0
2017-03-30,136.559998,1
2017-03-30,236.289993,0
2017-03-31,136.740005,1
2017-03-31,235.740005,0
2017-04-03,136.100006,1
2017-04-03,235.330002,0
2017-04-04,135.809998,1
2017-04-04,235.479996,0
2017-04-05,136.399994,1
2017-04-05,234.779999,0
2017-04-06,136.070007,1
2017-04-06,235.440002,0
2017-04-07,136.220001,1
2017-04-07,235.199997,0
2017-04-10,135.589996,1
2017-04-10,235.339996,0
2017-04-11,135.740005,1
2017-04-11,235.059998,0
2017-04-12,135.309998,1
2017-04-12,234.029999,0
2017-04-13,134.860001,1
2017-04-13,232.509995,0
2017-04-17,137.029999,1
2017-04-17,234.570007,0
2017-04-18,137.289993,1
2017-04-18,233.869995,0
2017-04-19,136.399994,1
2017-04-19,233.440002,0
2017-04-20,137.309998,1
2017-04-20,235.339996,0
2017-04-21,137.330002,1
2017-04-21,234.589996,0
2017-04-24,139.240005,1
2017-04-24,237.169998,0
2017-04-25,139.470001,1
2017-04-25,238.550003,0
2017-04-26,138.740005,1
2017-04-26,238.399994,0
2017-04-27,136.190002,1
2017-04-27,238.600006,0
2017-04-28,135.309998,1
2017-04-28,238.080002,0
2017-05-01,135,1
2017-05-01,238.679993,0
2017-05-02,136.479996,1
2017-05-02,238.770004,0
2017-05-03,136.080002,1
2017-05-03,238.479996,0
2017-05-04,136.860001,1
2017-05-04,238.759995,0
2017-05-05,138.809998,1
2017-05-05,239.699997,0
2017-05-08,137.229996,1
2017-05-08,239.660004,0
2017-05-09,135.869995,1
2017-05-09,239.440002,0
2017-05-10,135.910004,1
2017-05-10,239.869995,0
2017-05-11,135.649994,1
2017-05-11,239.380005,0
2017-05-12,135.050003,1
2017-05-12,238.979996,0
2017-05-15,136.630005,1
2017-05-15,240.300003,0
2017-05-16,135.679993,1
2017-05-16,240.080002,0
2017-05-17,134.229996,1
2017-05-17,235.820007,0
2017-05-18,135.270004,1
2017-05-18,236.770004,0
2017-05-19,136.369995,1
2017-05-19,238.309998,0
2017-05-22,137.300003,1
2017-05-22,239.520004,0
2017-05-23,136.759995,1
2017-05-23,240.050003,0
2017-05-24,136.389999,1
2017-05-24,240.610001,0
2017-05-25,137.130005,1
2017-05-25,241.759995,0
2017-05-26,136.429993,1
2017-05-26,241.710007,0
2017-05-30,136.710007,1
2017-05-30,241.5,0
2017-05-31,136.800003,1
2017-05-31,241.440002,0
2017-06-01,137.889999,1
2017-06-01,243.360001,0
2017-06-02,137.610001,1
2017-06-02,244.169998,0
2017-06-05,138.160004,1
2017-06-05,243.990005,0
2017-06-06,137.130005,1
2017-06-06,243.210007,0
2017-06-07,137.380005,1
2017-06-07,243.660004,0
2017-06-08,135.449997,1
2017-06-08,243.779999,0
2017-06-09,135.520004,1
2017-06-09,243.410004,0
2017-06-12,136.830002,1
2017-06-12,243.360001,0
2017-06-13,140.339996,1
2017-06-13,244.550003,0
2017-06-14,141.009995,1
2017-06-14,244.240005,0
2017-06-15,141.619995,1
2017-06-15,243.770004,0
2017-06-16,142.580002,1
2017-06-16,242.639999,0
2017-06-19,141.800003,1
2017-06-19,244.660004,0
2017-06-20,139.559998,1
2017-06-20,243.009995,0
2017-06-21,139.029999,1
2017-06-21,242.949997,0
2017-06-22,138.929993,1
2017-06-22,242.839996,0
2017-06-23,139.389999,1
2017-06-23,243.130005,0
2017-06-26,139.429993,1
2017-06-26,243.289993,0
2017-06-27,138.350006,1
2017-06-27,241.330002,0
2017-06-28,139.509995,1
2017-06-28,243.490005,0
2017-06-29,137.149994,1
2017-06-29,241.350006,0
2017-06-30,137.419998,1
2017-06-30,241.800003,0
2017-07-03,138.009995,1
2017-07-03,242.210007,0
2017-07-05,139.550003,1
2017-07-05,242.770004,0
2017-07-06,137.220001,1
2017-07-06,240.550003,0
2017-07-07,138.369995,1
2017-07-07,242.110001,0
2017-07-10,139,1
2017-07-10,242.369995,0
2017-07-11,138.929993,1
2017-07-11,242.190002,0
2017-07-12,139.800003,1
2017-07-12,244.009995,0
2017-07-13,139.130005,1
2017-07-13,244.419998,0
2017-07-14,139.770004,1
2017-07-14,245.559998,0
2017-07-17,140.059998,1
2017-07-17,245.529999,0
2017-07-18,141.520004,1
2017-07-18,245.660004,0
2017-07-19,142.720001,1
2017-07-19,246.990005,0
2017-07-20,142.990005,1
2017-07-20,247.100006,0
2017-07-21,143.889999,1
2017-07-21,246.880005,0
2017-07-24,144.520004,1
2017-07-24,246.820007,0
2017-07-25,144.800003,1
2017-07-25,247.419998,0
2017-07-26,146.210007,1
2017-07-26,247.429993,0
2017-07-27,142.679993,1
2017-07-27,247.199997,0
2017-07-28,145.089996,1
2017-07-28,246.910004,0
2017-07-31,145.440002,1
2017-07-31,246.770004,0
2017-08-01,146.259995,1
2017-08-01,247.320007,0
2017-08-02,145.490005,1
2017-08-02,247.440002,0
2017-08-03,144.940002,1
2017-08-03,246.960007,0
2017-08-04,145.429993,1
2017-08-04,247.410004,0
2017-08-07,145.470001,1
2017-08-07,247.869995,0
2017-08-08,142.369995,1
2017-08-08,247.259995,0
2017-08-09,142.940002,1
2017-08-09,247.25,0
2017-08-10,142.059998,1
2017-08-10,243.759995,0
2017-08-11,141.350006,1
2017-08-11,244.119995,0
2017-08-14,142.809998,1
2017-08-14,246.539993,0
2017-08-15,142.880005,1
2017-08-15,246.509995,0
2017-08-16,143,1
2017-08-16,246.940002,0
2017-08-17,140.630005,1
2017-08-17,243.089996,0
2017-08-18,139.889999,1
2017-08-18,242.710007,0
2017-08-21,139.839996,1
2017-08-21,242.899994,0
2017-08-22,142.220001,1
2017-08-22,245.440002,0
2017-08-23,140.979996,1
2017-08-23,244.559998,0
2017-08-24,140.380005,1
2017-08-24,243.990005,0
2017-08-25,140.699997,1
2017-08-25,244.559998,0
2017-08-28,140.619995,1
2017-08-28,244.570007,0
2017-08-29,140.800003,1
2017-08-29,244.850006,0
2017-08-30,141.419998,1
2017-08-30,246.009995,0
2017-08-31,142.470001,1
2017-08-31,247.490005,0
2017-09-01,141.589996,1
2017-09-01,247.839996,0
2017-09-05,141.100006,1
2017-09-05,246.059998,0
2017-09-06,141.389999,1
2017-09-06,246.899994,0
2017-09-07,142.720001,1
2017-09-07,246.869995,0
2017-09-08,123.230003,1
2017-09-08,246.580002,0
2017-09-11,113.120003,1
2017-09-11,249.210007,0
2017-09-12,115.959999,1
2017-09-12,250.050003,0
2017-09-13,98.989998,1
2017-09-13,250.169998,0
2017-09-14,96.660004,1
2017-09-14,250.089996,0
2017-09-15,92.980003,1
2017-09-15,249.190002,0
2017-09-18,94.379997,1
2017-09-18,249.720001,0
2017-09-19,94.870003,1
2017-09-19,249.970001,0
2017-09-20,96,1
2017-09-20,250.059998,0
2017-09-21,98.25,1
2017-09-21,249.389999,0
2017-09-22,105.040001,1
2017-09-22,249.440002,0
2017-09-25,105.089996,1
2017-09-25,248.929993,0
2017-09-26,106.050003,1
2017-09-26,249.080002,0
2017-09-27,106.440002,1
2017-09-27,250.050003,0
2017-09-28,106.370003,1
2017-09-28,250.350006,0
2017-09-29,105.989998,1
2017-09-29,251.229996,0
2017-10-02,107.809998,1
2017-10-02,252.320007,0
2017-10-03,110.449997,1
2017-10-03,252.860001,0
2017-10-04,111.93,1
2017-10-04,253.160004,0
2017-10-05,112.970001,1
2017-10-05,254.660004,0
2017-10-06,111.339996,1
2017-10-06,254.369995,0
2017-10-09,112.25,1
2017-10-09,253.949997,0
2017-10-10,113.540001,1
2017-10-10,254.619995,0
2017-10-11,110.5,1
2017-10-11,255.020004,0
2017-10-12,108.809998,1
2017-10-12,254.639999,0
2017-10-13,109.5,1
2017-10-13,254.949997,0
2017-10-16,108.699997,1
2017-10-16,255.289993,0
2017-10-17,108.580002,1
2017-10-17,255.470001,0
2017-10-18,110.620003,1
2017-10-18,255.720001,0
2017-10-19,110.510002,1
2017-10-19,255.789993,0
2017-10-20,109.970001,1
2017-10-20,257.109985,0
2017-10-23,109.360001,1
2017-10-23,256.109985,0
2017-10-24,108.800003,1
2017-10-24,256.559998,0
2017-10-25,107.540001,1
2017-10-25,255.289993,0
2017-10-26,108.949997,1
2017-10-26,255.619995,0
2017-10-27,109.389999,1
2017-10-27,257.709991,0
2017-10-30,109.010002,1
2017-10-30,256.75,0
2017-10-31,108.529999,1
2017-10-31,257.149994,0
2017-11-01,109.800003,1
2017-11-01,257.48999,0
2017-11-02,108.919998,1
2017-11-02,257.589996,0
2017-11-03,108.699997,1
2017-11-03,258.450012,0
2017-11-06,108.029999,1
2017-11-06,258.850006,0
2017-11-07,107.419998,1
2017-11-07,258.670013,0
2017-11-08,107.199997,1
2017-11-08,259.109985,0
2017-11-09,108.949997,1
2017-11-09,258.170013,0
2017-11-10,108.739998,1
2017-11-10,258.089996,0
2017-11-13,108.790001,1
2017-11-13,258.329987,0
2017-11-14,109.309998,1
2017-11-14,257.730011,0
2017-11-15,110.209999,1
2017-11-15,256.440002,0
2017-11-16,109.580002,1
2017-11-16,258.619995,0
2017-11-17,111.370003,1
2017-11-17,257.859985,0
2017-11-20,110.910004,1
2017-11-20,258.299988,0
2017-11-21,110.709999,1
2017-11-21,259.98999,0
2017-11-22,109.809998,1
2017-11-22,259.76001,0
2017-11-24,109.900002,1
2017-11-24,260.359985,0
2017-11-27,110.5,1
2017-11-27,260.230011,0
2017-11-28,112.089996,1
2017-11-28,262.869995,0
2017-11-29,112.650002,1
2017-11-29,262.709991,0
2017-11-30,114.120003,1
2017-11-30,265.01001,0
2017-12-01,112.93,1
2017-12-01,264.459991,0
2017-12-04,113.400002,1
2017-12-04,264.140015,0
2017-12-05,114.389999,1
2017-12-05,263.190002,0
2017-12-06,115.690002,1
2017-12-06,263.23999,0
2017-12-07,116.830002,1
2017-12-07,264.070007,0
2017-12-08,117.400002,1
2017-12-08,265.51001,0
2017-12-11,118.519997,1
2017-12-11,266.309998,0
2017-12-12,118.220001,1
2017-12-12,266.779999,0
2017-12-13,117.400002,1
2017-12-13,266.75,0
2017-12-14,118.190002,1
2017-12-14,265.660004,0
2017-12-15,119.510002,1
2017-12-15,266.51001,0
2017-12-18,118.330002,1
2017-12-18,268.200012,0
2017-12-19,119.440002,1
2017-12-19,267.170013,0
2017-12-20,118.889999,1
2017-12-20,267.029999,0
2017-12-21,119.57,1
2017-12-21,267.579987,0
2017-12-22,119.730003,1
2017-12-22,267.51001,0
2017-12-26,118.980003,1
2017-12-26,267.190002,0
2017-12-27,119.779999,1
2017-12-27,267.320007,0
2017-12-28,119.730003,1
2017-12-28,267.869995,0
2017-12-29,117.919998,1
2017-12-29,266.859985,0
2018-01-02,119.540001,1
2018-01-02,268.769989,0
2018-01-03,120.160004,1
2018-01-03,270.470001,0
2018-01-04,121.639999,1
2018-01-04,271.609985,0
2018-01-05,122.830002,1
2018-01-05,273.420013,0
2018-01-08,121.989998,1
2018-01-08,273.920013,0
2018-01-09,122.25,1
2018-01-09,274.540009,0
2018-01-10,121.18,1
2018-01-10,274.119995,0
2018-01-11,121.489998,1
2018-01-11,276.119995,0
2018-01-12,122.849998,1
2018-01-12,277.920013,0
2018-01-16,122.160004,1
2018-01-16,276.970001,0
2018-01-17,123.220001,1
2018-01-17,279.609985,0
2018-01-18,122.839996,1
2018-01-18,279.140015,0
2018-01-19,124.529999,1
2018-01-19,280.410004,0
2018-01-22,125,1
2018-01-22,282.690002,0
2018-01-23,124.989998,1
2018-01-23,283.290009,0
2018-01-24,125.730003,1
2018-01-24,283.179993,0
2018-01-25,126.75,1
2018-01-25,283.299988,0
2018-01-26,127.489998,1
2018-01-26,286.579987,0
2018-01-29,124.769997,1
2018-01-29,284.679993,0
2018-01-30,123.080002,1
2018-01-30,281.76001,0
2018-01-31,124.93,1
2018-01-31,281.899994,0
2018-02-01,124.150002,1
2018-02-01,281.579987,0
2018-02-02,121.489998,1
2018-02-02,275.450012,0
2018-02-05,118.400002,1
2018-02-05,263.929993,0
2018-02-06,118.410004,1
2018-02-06,269.130005,0
2018-02-07,117.599998,1
2018-02-07,267.670013,0
2018-02-08,114,1
2018-02-08,257.630005,0
2018-02-09,112.199997,1
2018-02-09,261.5,0
2018-02-12,114.400002,1
2018-02-12,265.339996,0
2018-02-13,114.550003,1
2018-02-13,266,0
2018-02-14,114.050003,1
2018-02-14,269.589996,0
2018-02-15,117.169998,1
2018-02-15,273.029999,0
2018-02-16,117.459999,1
2018-02-16,273.109985,0
2018-02-20,115.550003,1
2018-02-20,271.399994,0
2018-02-21,113.830002,1
2018-02-21,270.049988,0
2018-02-22,115.209999,1
2018-02-22,270.399994,0
2018-02-23,115.400002,1
2018-02-23,274.709991,0
2018-02-26,115.040001,1
2018-02-26,277.899994,0
2018-02-27,114.190002,1
2018-02-27,274.429993,0
2018-02-28,113,1
2018-02-28,271.649994,0
2018-03-01,111.5,1
2018-03-01,267.700012,0
2018-03-02,117.230003,1
2018-03-02,269.079987,0
2018-03-05,121.349998,1
2018-03-05,272.190002,0
2018-03-06,121.389999,1
2018-03-06,272.880005,0
2018-03-07,121.120003,1
2018-03-07,272.779999,0
2018-03-08,120.959999,1
2018-03-08,274.100006,0
2018-03-09,124.919998,1
2018-03-09,278.869995,0
2018-03-12,124.870003,1
2018-03-12,278.519989,0
2018-03-13,123.739998,1
2018-03-13,276.720001,0
2018-03-14,123.190002,1
2018-03-14,275.299988,0
2018-03-15,123.650002,1
2018-03-15,275,0
2018-03-16,123.459999,1
2018-03-16,274.200012,0
2018-03-19,122.260002,1
2018-03-19,270.48999,0
2018-03-20,123.089996,1
2018-03-20,270.950012,0
2018-03-21,121.07,1
2018-03-21,270.429993,0
2018-03-22,117.629997,1
2018-03-22,263.670013,0
2018-03-23,115.849998,1
2018-03-23,258.049988,0
2018-03-26,117.970001,1
2018-03-26,265.109985,0
2018-03-27,116.419998,1
2018-03-27,260.600006,0
2018-03-28,119.040001,1
2018-03-28,259.829987,0
2018-03-29,117.809998,1
2018-03-29,263.149994,0
2018-04-02,114.949997,1
2018-04-02,257.470001,0
2018-04-03,118.379997,1
2018-04-03,260.769989,0
2018-04-04,119.080002,1
2018-04-04,263.559998,0
2018-04-05,119.620003,1
2018-04-05,265.640015,0
2018-04-06,117.580002,1
2018-04-06,259.720001,0
2018-04-09,116.849998,1
2018-04-09,261,0
2018-04-10,117.980003,1
2018-04-10,265.149994,0
2018-04-11,117.309998,1
2018-04-11,263.76001,0
2018-04-12,116.910004,1
2018-04-12,265.929993,0
2018-04-13,116,1
2018-04-13,265.149994,0
2018-04-16,116.660004,1
2018-04-16,267.329987,0
2018-04-17,118.900002,1
2018-04-17,270.190002,0
2018-04-18,118.400002,1
2018-04-18,270.390015,0
2018-04-19,118.779999,1
2018-04-19,268.890015,0
2018-04-20,118.879997,1
2018-04-20,266.609985,0
2018-04-23,119.620003,1
2018-04-23,266.570007,0
2018-04-24,119.129997,1
2018-04-24,262.980011,0
2018-04-25,119.839996,1
2018-04-25,263.630005,0
2018-04-26,115.970001,1
2018-04-26,266.309998,0
2018-04-27,114.279999,1
2018-04-27,266.559998,0
2018-04-30,112.050003,1
2018-04-30,264.51001,0
2018-05-01,113.029999,1
2018-05-01,264.980011,0
2018-05-02,112.709999,1
2018-05-02,263.200012,0
2018-05-03,112.5,1
2018-05-03,262.619995,0
2018-05-04,112.459999,1
2018-05-04,266.019989,0
2018-05-07,113,1
2018-05-07,266.920013,0
2018-05-08,111.260002,1
2018-05-08,266.920013,0
2018-05-09,113.860001,1
2018-05-09,269.5,0
2018-05-10,114.82,1
2018-05-10,272.019989,0
2018-05-11,114.720001,1
2018-05-11,272.850006,0
2018-05-14,113.489998,1
2018-05-14,272.980011,0
2018-05-15,114.019997,1
2018-05-15,271.100006,0
2018-05-16,114.470001,1
2018-05-16,272.23999,0
2018-05-17,114.669998,1
2018-05-17,272.01001,0
2018-05-18,114.709999,1
2018-05-18,271.329987,0
2018-05-21,116.489998,1
2018-05-21,273.369995,0
2018-05-22,115.639999,1
2018-05-22,272.609985,0
2018-05-23,115.75,1
2018-05-23,273.359985,0
2018-05-24,114.660004,1
2018-05-24,272.799988,0
2018-05-25,115.209999,1
2018-05-25,272.149994,0
2018-05-29,113.910004,1
2018-05-29,269.019989,0
2018-05-30,114.519997,1
2018-05-30,272.609985,0
2018-05-31,113.959999,1
2018-05-31,270.940002,0
2018-06-01,114.290001,1
2018-06-01,273.600006,0
2018-06-04,116.790001,1
2018-06-04,274.899994,0
2018-06-05,117.519997,1
2018-06-05,275.100006,0
2018-06-06,124.720001,1
2018-06-06,277.399994,0
2018-06-07,126.489998,1
2018-06-07,277.369995,0
2018-06-08,127.82,1
2018-06-08,278.190002,0
2018-06-11,124.440002,1
2018-06-11,278.559998,0
2018-06-12,124.650002,1
2018-06-12,278.920013,0
2018-06-13,125.080002,1
2018-06-13,278.029999,0
2018-06-14,125.339996,1
2018-06-14,278.730011,0
2018-06-15,124.010002,1
2018-06-15,277.130005,0
2018-06-18,124.790001,1
2018-06-18,276.559998,0
2018-06-19,126.019997,1
2018-06-19,275.5,0
2018-06-20,128.029999,1
2018-06-20,275.970001,0
2018-06-21,127.220001,1
2018-06-21,274.23999,0
2018-06-22,126.599998,1
2018-06-22,274.73999,0
2018-06-25,124.580002,1
2018-06-25,271,0
2018-06-26,124.459999,1
2018-06-26,271.600006,0
2018-06-27,122.989998,1
2018-06-27,269.350006,0
2018-06-28,126.160004,1
2018-06-28,270.890015,0
2018-06-29,125.110001,1
2018-06-29,271.279999,0
2018-07-02,124.230003,1
2018-07-02,271.859985,0
2018-07-03,124.129997,1
2018-07-03,270.899994,0
2018-07-05,126.169998,1
2018-07-05,273.109985,0
2018-07-06,127.239998,1
2018-07-06,275.420013,0
2018-07-09,128.529999,1
2018-07-09,277.899994,0
2018-07-10,128.630005,1
2018-07-10,278.899994,0
2018-07-11,128.660004,1
2018-07-11,276.859985,0
2018-07-12,128.550003,1
2018-07-12,279.369995,0
2018-07-13,126.989998,1
2018-07-13,279.589996,0
2018-07-16,126.639999,1
2018-07-16,279.339996,0
2018-07-17,125.879997,1
2018-07-17,280.470001,0
2018-07-18,126.199997,1
2018-07-18,281.059998,0
2018-07-19,125.860001,1
2018-07-19,280,0
2018-07-20,126.510002,1
2018-07-20,279.679993,0
2018-07-23,127.080002,1
2018-07-23,280.200012,0
2018-07-24,127.190002,1
2018-07-24,281.609985,0
2018-07-25,127.699997,1
2018-07-25,284.01001,0
2018-07-26,123.25,1
2018-07-26,283.339996,0
2018-07-27,123.489998,1
2018-07-27,281.420013,0
2018-07-30,125.550003,1
2018-07-30,279.950012,0
2018-07-31,125.5,1
2018-07-31,281.329987,0
2018-08-01,125.220001,1
2018-08-01,280.859985,0
2018-08-02,125.779999,1
2018-08-02,282.390015,0
2018-08-03,127.760002,1
2018-08-03,283.600006,0
2018-08-06,128.050003,1
2018-08-06,284.640015,0
2018-08-07,127.57,1
2018-08-07,285.579987,0
2018-08-08,127.480003,1
2018-08-08,285.459991,0
2018-08-09,128.399994,1
2018-08-09,285.070007,0
2018-08-10,128.360001,1
2018-08-10,283.160004,0
2018-08-13,128.839996,1
2018-08-13,282.100006,0
2018-08-14,129.520004,1
2018-08-14,283.899994,0
2018-08-15,129.029999,1
2018-08-15,281.779999,0
2018-08-16,129.759995,1
2018-08-16,284.059998,0
2018-08-17,133.089996,1
2018-08-17,285.059998,0
2018-08-20,132.850006,1
2018-08-20,285.670013,0
2018-08-21,134.279999,1
2018-08-21,286.339996,0
2018-08-22,134.289993,1
2018-08-22,286.170013,0
2018-08-23,135.199997,1
2018-08-23,285.790009,0
2018-08-24,132.570007,1
2018-08-24,287.51001,0
2018-08-27,132.300003,1
2018-08-27,289.779999,0
2018-08-28,132.600006,1
2018-08-28,289.920013,0
2018-08-29,133.889999,1
2018-08-29,291.480011,0
2018-08-30,133.380005,1
2018-08-30,290.299988,0
2018-08-31,133.970001,1
2018-08-31,290.309998,0
2018-09-04,134.619995,1
2018-09-04,289.809998,0
